,COD,CODs,TSS,NH4,PO4
2024-07-01 08:05:00,0.8555294459186809,0.9385820115008152,0.8555294459186809,0.9385820115008152,0.9385820115008152
2024-07-01 08:10:00,0.8537299966240213,0.9372901600613488,0.8537299966240213,0.9372901600613488,0.9372901600613488
2024-07-01 08:15:00,0.8519981922429803,0.9360468719124904,0.8519981922429803,0.9360468719124904,0.9360468719124904
2024-07-01 08:20:00,0.8501740539719636,0.9347372958893189,0.8501740539719636,0.9347372958893189,0.9347372958893189
2024-07-01 08:25:00,0.848244139216348,0.9333517813530167,0.848244139216348,0.9333517813530167,0.9333517813530167
2024-07-01 08:30:00,0.8461926636919697,0.9318789965309804,0.8461926636919697,0.9318789965309804,0.9318789965309804
2024-07-01 08:35:00,0.8440003453245183,0.9303050985349846,0.8440003453245183,0.9303050985349846,0.9303050985349846
2024-07-01 08:40:00,0.8416411226711507,0.9286113774672002,0.8416411226711507,0.9286113774672002,0.9286113774672002
2024-07-01 08:45:00,0.8390813927521277,0.9267737092481795,0.8390813927521277,0.9267737092481795,0.9267737092481795
2024-07-01 08:50:00,0.8362754723935042,0.9247592972472002,0.8362754723935042,0.9247592972472002,0.9247592972472002
2024-07-01 08:55:00,0.8331587653333037,0.9225217668460578,0.8331587653333037,0.9225217668460578,0.9225217668460578
2024-07-01 09:00:00,0.8315617092727365,0.9219186694921759,0.8315617092727365,0.9219186694921759,0.9219186694921759
2024-07-01 09:05:00,0.8297107741732583,0.9212196996261425,0.8297107741732583,0.9212196996261425,0.9212196996261425
2024-07-01 09:10:00,0.8273499297176193,0.9203281723471207,0.8273499297176193,0.9203281723471207,0.9203281723471207
2024-07-01 09:15:00,0.8243674900714529,0.9192019116583904,0.8243674900714529,0.9192019116583904,0.9192019116583904
2024-07-01 09:20:00,0.8201273074952566,0.9176006886613893,0.8201273074952566,0.9176006886613893,0.9176006886613893
2024-07-01 09:25:00,0.8114457366916026,0.9143222612420272,0.8114457366916026,0.9143222612420272,0.9143222612420272
2024-07-01 09:30:00,0.8079965578496798,0.9130197455170062,0.8079965578496798,0.9130197455170062,0.9130197455170062
2024-07-01 09:35:00,0.8061453495611206,0.9123206724863964,0.8061453495611206,0.9123206724863964,0.9123206724863964
2024-07-01 09:40:00,0.8049901310187686,0.9118844265315735,0.8049901310187686,0.9118844265315735,0.9118844265315735
2024-07-01 09:45:00,0.8042005086496676,0.9115862409054524,0.8042005086496676,0.9115862409054524,0.9115862409054524
2024-07-01 09:50:00,0.8036266406368313,0.9113695307419432,0.8036266406368313,0.9113695307419432,0.9113695307419432
2024-07-01 09:55:00,0.8031907275946378,0.9112049166067473,0.8031907275946378,0.9112049166067473,0.9112049166067473
2024-07-01 10:00:00,0.8125053845849435,0.9228786567034014,0.8125053845849435,0.9228786567034014,0.9228786567034014
2024-07-01 10:05:00,0.8200148129419103,0.9322899656764438,0.8200148129419103,0.9322899656764438,0.9322899656764438
2024-07-01 10:10:00,0.8268821101348591,0.940896513687863,0.8268821101348591,0.940896513687863,0.940896513687863
2024-07-01 10:15:00,0.8325249309964695,0.9479684675149309,0.8325249309964695,0.9479684675149309,0.9479684675149309
2024-07-01 10:20:00,0.8372429701416719,0.9538814241384818,0.8372429701416719,0.9538814241384818,0.9538814241384818
2024-07-01 10:25:00,0.8412451777731178,0.9588972536801355,0.8412451777731178,0.9588972536801355,0.9588972536801355
2024-07-01 10:30:00,0.844682978036403,0.9632057308274494,0.844682978036403,0.9632057308274494,0.9632057308274494
2024-07-01 10:35:00,0.8476685212965731,0.9669474097859786,0.8476685212965731,0.9669474097859786,0.9669474097859786
2024-07-01 10:40:00,0.8502849964330502,0.9702265483247763,0.8502849964330502,0.9702265483247763,0.9702265483247763
2024-07-01 10:45:00,0.8525968551607722,0.9731239215673655,0.8525968551607722,0.9731239215673655,0.9731239215673655
2024-07-01 10:50:00,0.8546543674783591,0.9757025311786666,0.8546543674783591,0.9757025311786666,0.9757025311786666
2024-07-01 10:55:00,0.8564973189020308,0.978012238981444,0.8564973189020308,0.978012238981444,0.978012238981444
2024-07-01 11:00:00,0.8636088688018371,0.9835620067248586,0.8636088688018371,0.9835620067248586,0.9835620067248586
2024-07-01 11:05:00,0.8700488468104297,0.9885876878666532,0.8700488468104297,0.9885876878666532,0.9885876878666532
2024-07-01 11:10:00,0.8765163117306036,0.9936348194626258,0.8765163117306036,0.9936348194626258,0.9936348194626258
2024-07-01 11:15:00,0.8823828822164148,0.9982130202916055,0.8823828822164148,0.9982130202916055,0.9982130202916055
2024-07-01 11:20:00,0.8877238254155941,1.0023810279276095,0.8877238254155941,1.0023810279276095,1.0023810279276095
2024-07-01 11:25:00,0.8926007783073652,1.006186943125595,0.8926007783073652,1.006186943125595,1.006186943125595
2024-07-01 11:30:00,0.8970716870751603,1.0096759863880116,0.8970716870751603,1.0096759863880116,1.0096759863880116
2024-07-01 11:35:00,0.9011887949680714,1.0128889277161541,0.9011887949680714,1.0128889277161541,1.0128889277161541
2024-07-01 11:40:00,0.9049892040751327,1.0158547211326812,0.9049892040751327,1.0158547211326812,1.0158547211326812
2024-07-01 11:45:00,0.9085081029554577,1.0186008273645866,0.9085081029554577,1.0186008273645866,1.0186008273645866
2024-07-01 11:50:00,0.9117756532579872,1.021150784198814,0.9117756532579872,1.021150784198814,1.021150784198814
2024-07-01 11:55:00,0.914817856425672,1.0235248828477443,0.914817856425672,1.0235248828477443,1.0235248828477443
2024-07-01 12:00:00,0.9209905637794387,1.0270740357301609,0.9209905637794387,1.0270740357301609,1.0270740357301609
2024-07-01 12:05:00,0.9267650338699173,1.0303942121116871,0.9267650338699173,1.0303942121116871,1.0303942121116871
2024-07-01 12:10:00,0.9326912530776761,1.0338016404535177,0.9326912530776761,1.0338016404535177,1.0338016404535177
2024-07-01 12:15:00,0.9382385416285501,1.03699119311195,0.9382385416285501,1.03699119311195,1.03699119311195
2024-07-01 12:20:00,0.9434369103487424,1.0399801255640735,0.9434369103487424,1.0399801255640735,1.0399801255640735
2024-07-01 12:25:00,0.9483115720093169,1.0427829345248572,0.9483115720093169,1.0427829345248572,1.0427829345248572
2024-07-01 12:30:00,0.9528918499075807,1.0454164801594112,0.9528918499075807,1.0454164801594112,1.0454164801594112
2024-07-01 12:35:00,0.9572078095760076,1.0478980493995669,0.9572078095760076,1.0478980493995669,1.0478980493995669
2024-07-01 12:40:00,0.9612777383067072,1.0502381569825026,0.9612777383067072,1.0502381569825026,1.0502381569825026
2024-07-01 12:45:00,0.9651220905583485,1.0524485637121543,0.9651220905583485,1.0524485637121543,1.0524485637121543
2024-07-01 12:50:00,0.9687591145467205,1.05453976185779,0.9687591145467205,1.05453976185779,1.05453976185779
2024-07-01 12:55:00,0.9722051418943054,1.0565211416952944,0.9722051418943054,1.0565211416952944,1.0565211416952944
2024-07-01 13:00:00,0.9771605958807715,1.0577329736009449,0.9771605958807715,1.0577329736009449,1.0577329736009449
2024-07-01 13:05:00,0.9822935422017344,1.058988210384239,0.9822935422017344,1.058988210384239,1.058988210384239
2024-07-01 13:10:00,0.98716336912721,1.0601791026131657,0.98716336912721,1.0601791026131657,1.0601791026131657
2024-07-01 13:15:00,0.9922588935987237,1.0614251880671859,0.9922588935987237,1.0614251880671859,1.0614251880671859
2024-07-01 13:20:00,0.9976144259112034,1.062734857160215,0.9976144259112034,1.062734857160215,1.062734857160215
2024-07-01 13:25:00,1.003273358373176,1.0641187212679373,1.003273358373176,1.0641187212679373,1.0641187212679373
2024-07-01 13:30:00,1.0092860580105856,1.0655890973988842,1.0092860580105856,1.0655890973988842,1.0655890973988842
2024-07-01 13:35:00,1.0157149716488492,1.0671612566171507,1.0157149716488492,1.0671612566171507,1.0671612566171507
2024-07-01 13:40:00,1.0226510474320378,1.0688574398441633,1.0226510474320378,1.0688574398441633,1.0688574398441633
2024-07-01 13:45:00,1.0302164457047382,1.070707520791509,1.0302164457047382,1.070707520791509,1.070707520791509
2024-07-01 13:50:00,1.0385895310298023,1.0727551176359873,1.0385895310298023,1.0727551176359873,1.0727551176359873
2024-07-01 13:55:00,1.048048339087083,1.0750682226359611,1.048048339087083,1.0750682226359611,1.0750682226359611
2024-07-01 14:00:00,1.062311542423198,1.0712775527297826,1.062311542423198,1.0712775527297826,1.0712775527297826
2024-07-01 14:05:00,1.079814551075941,1.0666258537667916,1.079814551075941,1.0666258537667916,1.0666258537667916
2024-07-01 14:10:00,1.0999581394665188,1.0612723793392578,1.0999581394665188,1.0612723793392578,1.0612723793392578
2024-07-01 14:15:00,1.150281743695311,1.0478980925380939,1.150281743695311,1.0478980925380939,1.0478980925380939
2024-07-01 14:20:00,1.1617423788614247,1.0448522490619736,1.1617423788614247,1.0448522490619736,1.0448522490619736
2024-07-01 14:25:00,1.1668237185332007,1.0435018033785626,1.1668237185332007,1.0435018033785626,1.0435018033785626
2024-07-01 14:30:00,1.1696924478775697,1.0427393935791358,1.1696924478775697,1.0427393935791358,1.0427393935791358
2024-07-01 14:35:00,1.1715336646898804,1.0422500613445247,1.1715336646898804,1.0422500613445247,1.0422500613445247
2024-07-01 14:40:00,1.1728167872017488,1.0419090514201017,1.1728167872017488,1.0419090514201017,1.0419090514201017
2024-07-01 14:45:00,1.1737621671620775,1.041657801873904,1.1737621671620775,1.041657801873904,1.041657801873904
2024-07-01 14:50:00,1.1744876460162896,1.0414649944942838,1.1744876460162896,1.0414649944942838,1.0414649944942838
2024-07-01 14:55:00,1.175061955544417,1.0413123627331147,1.175061955544417,1.0413123627331147,1.0413123627331147
2024-07-01 15:00:00,1.175527886670007,1.03930142637024,1.175527886670007,1.03930142637024,1.03930142637024
2024-07-01 15:05:00,1.175913472571777,1.037637256134995,1.175913472571777,1.037637256134995,1.037637256134995
2024-07-01 15:10:00,1.1762009984704385,1.036396308164082,1.1762009984704385,1.036396308164082,1.036396308164082
2024-07-01 15:15:00,1.1764500749927223,1.0353213058551802,1.1764500749927223,1.0353213058551802,1.0353213058551802
2024-07-01 15:20:00,1.176668168961822,1.034380022757961,1.176668168961822,1.034380022757961,1.034380022757961
2024-07-01 15:25:00,1.176861016253739,1.0335477031070543,1.176861016253739,1.0335477031070543,1.0335477031070543
2024-07-01 15:30:00,1.17703276086648,1.0328064616060693,1.17703276086648,1.0328064616060693,1.0328064616060693
2024-07-01 15:35:00,1.1771865202790217,1.0321428433654483,1.1771865202790217,1.0321428433654483,1.0321428433654483
2024-07-01 15:40:00,1.1773251294397475,1.0315446128841128,1.1773251294397475,1.0315446128841128,1.0315446128841128
2024-07-01 15:45:00,1.1774507223938433,1.0310025597255215,1.1774507223938433,1.0310025597255215,1.0310025597255215
2024-07-01 15:50:00,1.1775650503626698,1.0305091257023808,1.1775650503626698,1.0305091257023808,1.0305091257023808
2024-07-01 15:55:00,1.1776695639020787,1.0300580502852932,1.1776695639020787,1.0300580502852932,1.0300580502852932
2024-07-01 16:00:00,1.1773539171636382,1.0296441035722654,1.1773539171636382,1.0296441035722654,1.0296441035722654
2024-07-01 16:05:00,1.1770632247734232,1.0292628825907775,1.1770632247734232,1.0292628825907775,1.0292628825907775
2024-07-01 16:10:00,1.1768127711902505,1.0289344317471776,1.1768127711902505,1.0289344317471776,1.0289344317471776
2024-07-01 16:15:00,1.1765795555957677,1.0286285872159149,1.1765795555957677,1.0286285872159149,1.0286285872159149
2024-07-01 16:20:00,1.1763618243350793,1.0283430492118453,1.1763618243350793,1.0283430492118453,1.0283430492118453
2024-07-01 16:25:00,1.1761580418462707,1.0280758039621976,1.1761580418462707,1.0280758039621976,1.0280758039621976
2024-07-01 16:30:00,1.1759669093085965,1.0278251481622553,1.1759669093085965,1.0278251481622553,1.0278251481622553
2024-07-01 16:35:00,1.1757873110792527,1.0275896187312534,1.1757873110792527,1.0275896187312534,1.0275896187312534
2024-07-01 16:40:00,1.175618208411424,1.0273678534316726,1.175618208411424,1.0273678534316726,1.0273678534316726
2024-07-01 16:45:00,1.1754587073977047,1.0271586799718742,1.1754587073977047,1.0271586799718742,1.0271586799718742
2024-07-01 16:50:00,1.1753080128404911,1.0269610555106239,1.1753080128404911,1.0269610555106239,1.0269610555106239
2024-07-01 16:55:00,1.175165414992965,1.0267740492688993,1.175165414992965,1.0267740492688993,1.0267740492688993
2024-07-01 17:00:00,1.173983805934958,1.026596827871138,1.173983805934958,1.026596827871138,1.026596827871138
2024-07-01 17:05:00,1.1728624466985764,1.0264286429288194,1.1728624466985764,1.0264286429288194,1.0264286429288194
2024-07-01 17:10:00,1.1717968436724755,1.0262688204761523,1.1717968436724755,1.0262688204761523,1.0262688204761523
2024-07-01 17:15:00,1.170780707606678,1.0261164172318848,1.170780707606678,1.0261164172318848,1.0261164172318848
2024-07-01 17:20:00,1.1698115727082792,1.0259710633687358,1.1698115727082792,1.0259710633687358,1.0259710633687358
2024-07-01 17:25:00,1.1688874306718862,1.0258324576748226,1.1688874306718862,1.0258324576748226,1.0258324576748226
2024-07-01 17:30:00,1.168005219334821,1.0257001408774724,1.168005219334821,1.0257001408774724,1.0257001408774724
2024-07-01 17:35:00,1.1671613904927705,1.0255735808059785,1.1671613904927705,1.0255735808059785,1.0255735808059785
2024-07-01 17:40:00,1.1663542187709373,1.0254525186832677,1.1663542187709373,1.0254525186832677,1.0254525186832677
2024-07-01 17:45:00,1.165581366293791,1.0253366038675045,1.165581366293791,1.0253366038675045,1.0253366038675045
2024-07-01 17:50:00,1.164840689850539,1.0252255149132752,1.164840689850539,1.0252255149132752,1.0252255149132752
2024-07-01 17:55:00,1.1641302210471798,1.0251189565947316,1.1641302210471798,1.0251189565947316,1.0251189565947316
2024-07-01 18:00:00,1.1626487725815227,1.0258160335426119,1.1626487725815227,1.0258160335426119,1.0258160335426119
2024-07-01 18:05:00,1.1612253757253734,1.0264857950355752,1.1612253757253734,1.0264857950355752,1.0264857950355752
2024-07-01 18:10:00,1.1598566838583038,1.027129815783784,1.1598566838583038,1.027129815783784,1.027129815783784
2024-07-01 18:15:00,1.158537184364476,1.0277506896793054,1.158537184364476,1.0277506896793054,1.0277506896793054
2024-07-01 18:20:00,1.1572652570559794,1.0283491790811887,1.1572652570559794,1.0283491790811887,1.0283491790811887
2024-07-01 18:25:00,1.1560396789715117,1.0289258594384973,1.1560396789715117,1.0289258594384973,1.0289258594384973
2024-07-01 18:30:00,1.154857961985775,1.0294819015073047,1.154857961985775,1.0294819015073047,1.0294819015073047
2024-07-01 18:35:00,1.1537169382334787,1.0300187958867908,1.1537169382334787,1.0300187958867908,1.0300187958867908
2024-07-01 18:40:00,1.1526153676694015,1.0305371260646423,1.1526153676694015,1.0305371260646423,1.0305371260646423
2024-07-01 18:45:00,1.1515512388092497,1.0310378385195011,1.1515512388092497,1.0310378385195011,1.0310378385195011
2024-07-01 18:50:00,1.1505226746219588,1.031521816464733,1.1505226746219588,1.031521816464733,1.031521816464733
2024-07-01 18:55:00,1.1495279214802998,1.0319898850475808,1.1495279214802998,1.0319898850475808,1.0319898850475808
2024-07-01 19:00:00,1.148241933872916,1.0326045186991866,1.148241933872916,1.0326045186991866,1.0326045186991866
2024-07-01 19:05:00,1.1468800665347407,1.033255418824708,1.1468800665347407,1.033255418824708,1.033255418824708
2024-07-01 19:10:00,1.145325156669974,1.0339985830065492,1.145325156669974,1.0339985830065492,1.0339985830065492
2024-07-01 19:15:00,1.1436687266064123,1.0347902684417358,1.1436687266064123,1.0347902684417358,1.0347902684417358
2024-07-01 19:20:00,1.141892648176878,1.035639139429617,1.141892648176878,1.035639139429617,1.035639139429617
2024-07-01 19:25:00,1.1399731932304358,1.036556536763814,1.1399731932304358,1.036556536763814,1.036556536763814
2024-07-01 19:30:00,1.1378801384660293,1.0375569055741132,1.1378801384660293,1.0375569055741132,1.0375569055741132
2024-07-01 19:35:00,1.1355728334742679,1.0386596745932792,1.1355728334742679,1.0386596745932792,1.0386596745932792
2024-07-01 19:40:00,1.1329906092397444,1.039893840382605,1.1329906092397444,1.039893840382605,1.039893840382605
2024-07-01 19:45:00,1.1300427430323392,1.04130276357992,1.1300427430323392,1.04130276357992,1.04130276357992
2024-07-01 19:50:00,1.126580564635769,1.0429575006381744,1.126580564635769,1.0429575006381744,1.0429575006381744
2024-07-01 19:55:00,1.1223317363724585,1.0449882144767288,1.1223317363724585,1.0449882144767288,1.0449882144767288
2024-07-01 20:00:00,1.1145466095231296,1.043375020092103,1.1145466095231296,1.043375020092103,1.043375020092103
2024-07-01 20:05:00,1.1022877106072868,1.0408347934168707,1.1022877106072868,1.0408347934168707,1.0408347934168707
2024-07-01 20:10:00,1.061384470502959,1.0323590320675242,1.061384470502959,1.0323590320675242,1.0323590320675242
2024-07-01 20:15:00,1.0564000983201411,1.031326195818119,1.0564000983201411,1.031326195818119,1.031326195818119
2024-07-01 20:20:00,1.0544547565493962,1.030923091991877,1.0544547565493962,1.030923091991877,1.030923091991877
2024-07-01 20:25:00,1.0534163422896734,1.0307079170711442,1.0534163422896734,1.0307079170711442,1.0307079170711442
2024-07-01 20:30:00,1.0527705261166533,1.0305740943288846,1.0527705261166533,1.0305740943288846,1.0305740943288846
